,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BICD2,8.886263181674765,0.11818212471977854,0.5538955730175262,0.21336535346535268,0.8310420022040772,0.9977581662115799
BET1L,16.48654102422036,0.06367910182163355,0.3800508494737595,0.16755416258063188,0.8669340342351809,0.9977581662115799
RNF20,21.13080568250299,0.019679108760910606,0.35138936691280814,0.05600371159151687,0.9553388503814121,0.9977581662115799
FAM69C,42.4790407850104,0.03700745769518333,0.4893714584346963,0.07562242762084122,0.9397194928928688,0.9977581662115799
FAM66C,81.6050614899261,-0.05823804457686598,0.5070920251791627,-0.11484709221425768,0.9085663217891518,0.9977581662115799
FAM66A,33.16169547922706,-0.043845161073957126,0.8148159986285617,-0.05380989223058221,0.9570866280796572,0.9977581662115799
FAM241A,3.936631235814366,0.15354350954483093,0.8147018493794804,0.18846589051169788,0.8505114517930332,0.9977581662115799
RNF40,16.072730942259465,0.08688752157986701,0.43555021348218487,0.19948910341521606,0.8418801662724462,0.9977581662115799
RNF38,113.21428867914209,0.030004927870829888,0.3159719766179773,0.09496072465662686,0.9243460230794603,0.9977581662115799
FAM227A,34.324773722632,-0.049343282471620294,0.308704513181649,-0.15983984802510984,0.8730072334248637,0.9977581662115799
FAM219B,12.051385630811872,0.09854897844837092,0.4923587412516048,0.20015685757473026,0.8413579070293572,0.9977581662115799
BCL2,206.69570332330758,-0.07714376864597679,0.36770527899525235,-0.20979782737079725,0.8338254688365526,0.9977581662115799
RMND5A,43.61126006501215,-0.02432917811749417,0.40389312167621816,-0.06023667354503183,0.9519671374673543,0.9977581662115799
TMEM246,4.14519347154201,-0.21623238427219954,1.016571132413141,-0.21270757881832247,0.8315550549985822,0.9977581662115799
TMEM234,7.768509032022589,-0.14523738637364464,0.6847750623175386,-0.21209502852236795,0.8320328981437325,0.9977581662115799
TMEM223,4.834264061954537,0.10716158693972458,0.7583400009284758,0.14131074031242052,0.8876244652145325,0.9977581662115799
TMEM222,11.710122489772713,-0.08797897830369023,0.4698785803790986,-0.18723768645233557,0.8514742777895754,0.9977581662115799
BCCIP,25.348780927667978,-0.019459952542073833,0.35325145468523944,-0.05508810306078823,0.9560682741349822,0.9977581662115799
BCAR3,38.53088929171102,0.058390620626095485,0.4651149087679287,0.1255402042062465,0.9000958984324897,0.9977581662115799
BBS2,68.02889020087197,0.03144195900064724,0.3715801872447034,0.08461688776732651,0.9325659727236377,0.9977581662115799
TMEM39A,15.593701523799798,-0.08113894518868205,0.4095343902618906,-0.1981248635475888,0.8429473721082797,0.9977581662115799
TMEM185A,11.807205220830562,-0.04398374462120669,0.4747896513039433,-0.09263838101865002,0.9261908511955106,0.9977581662115799
BCL9,33.21618337195605,-0.10698515174400774,0.4619786322964108,-0.2315803032105711,0.816864007426251,0.9977581662115799
BCL7B,7.8896645508349,0.10789776520080603,0.5911388999292667,0.1825252325869887,0.8551705542080266,0.9977581662115799
BCL2L1,56.60447109149376,0.06085864265567517,0.35063004771191736,0.17356938760045315,0.862203891954481,0.9977581662115799
RFFL,12.96878030867661,0.0362121406090897,0.4384049460695208,0.08259975379782165,0.9341697970485129,0.9977581662115799
BCHE,21.985768487151127,0.04895027795431611,0.5467560645091807,0.08952855053973376,0.9286618646332923,0.9977581662115799
TMEM250,4.7004631395124274,-0.1705153082420026,0.8128853757661675,-0.209765501170798,0.8338507000667531,0.9977581662115799
RMI1,21.112131526477633,-0.05515440819861112,0.3896387709920222,-0.14155266956157297,0.887433354578628,0.9977581662115799
RMDN3,16.697622316847802,0.07650445812007023,0.40493545426349603,0.1889300067814954,0.850147675069304,0.9977581662115799
RLBP1,857.0512210622827,-0.05729663763192148,0.5525433462330787,-0.10369618605044627,0.9174104534297807,0.9977581662115799
FBXO17,10.690510571089773,0.04958787894532846,0.5908982838630726,0.08391948377501014,0.9331204483903127,0.9977581662115799
FBXL20,194.28821726890212,0.07038979698501989,0.30160397845200565,0.2333848424224982,0.8154625822237174,0.9977581662115799
FBXL13,58.05370708701135,0.026661106433624956,0.37811378636633725,0.07051080229006573,0.9437871029671618,0.9977581662115799
FBH1,35.72283566887127,-0.06652674691043511,0.3301743212569177,-0.20148976654870995,0.8403156304626087,0.9977581662115799
FAT4,9.650542644567212,-0.025345196866388062,0.486142784838617,-0.052135293697307086,0.958420890890821,0.9977581662115799
RNF11,41.512331665840264,0.02342269209126366,0.3294692535892215,0.07109219399412245,0.9433243807429277,0.9977581662115799
FAT3,9.01433061430033,-0.07965378310521357,0.61224581378739,-0.13010098445993515,0.8964865312552844,0.9977581662115799
GCLC,33.04933039244122,-0.02215971311726799,0.34332858899195007,-0.06454374563543139,0.9485372757244364,0.9977581662115799
ATG12,23.80154922810791,0.037114442354984976,0.33148966651702017,0.11196259221274805,0.9108530671143492,0.9977581662115799
ATAD5,13.948481149948845,0.058698351136150226,0.3958482004064895,0.14828500186655877,0.8821178512809045,0.9977581662115799
TRAPPC12,81.97614725722762,0.060109462798727524,0.26984513050439607,0.22275541043253427,0.8237258733495254,0.9977581662115799
RAP2A,14.703576790630569,-0.10198629707510164,0.4554467811474549,-0.22392582689498178,0.8228150190111903,0.9977581662115799
RANBP2,198.9051223091457,-0.15103453515158582,0.6772406331256374,-0.22301457969898103,0.8235241592853285,0.9977581662115799
RARS,37.4925652114166,-0.047706111494760166,0.29376069132590427,-0.16239787317845739,0.8709925455663284,0.9977581662115799
GEMIN7-AS1,14.683536778166047,-0.043995378193939054,0.6431859539409565,-0.06840226830882841,0.9454654162122,0.9977581662115799
GEM,55.55184895015212,0.08765057716848076,0.7146895973578372,0.12264146210119675,0.9023910202490399,0.9977581662115799
GDI2,36.15837832497464,0.04829103165755578,0.26238293010751484,0.1840479166757071,0.8539758648559154,0.9977581662115799
RASSF8-AS1,36.45930897968263,-0.07116227583603782,0.3888753730437061,-0.18299506929187778,0.8548018874283293,0.9977581662115799
RASSF8,136.52156617841936,-0.04117490534072159,0.30030540542400935,-0.1371101039043424,0.8909437661365951,0.9977581662115799
RASSF3,27.080691797047937,0.09097734107833316,0.44056868380855957,0.20649979088814574,0.8364005280684748,0.9977581662115799
RASL12,12.021804462261354,-0.17678297559348627,0.8547920276451508,-0.20681402010791106,0.8361551064007384,0.9977581662115799
GFM2,17.449181966153542,0.04276731583970577,0.3860808435042828,0.11077295483382706,0.9117963922527282,0.9977581662115799
GBF1,122.47674065499841,0.0305228091322828,0.27125347333934113,0.11252504440412611,0.9104071132808509,0.9977581662115799
GBA,8.558954739073634,0.1380265054642174,0.6677192551564903,0.20671338200643738,0.8362337057925122,0.9977581662115799
GATD3A,4.261661619592037,0.15764856854918236,0.715018242074968,0.22048188321977563,0.8254958803364736,0.9977581662115799
RBM10,20.217873363997615,-0.06305535173161078,0.4060243530570888,-0.15529943279718725,0.8765852627524126,0.9977581662115799
TPM3,19.05837039104393,0.017119396936691966,0.3452032067530216,0.04959223032056065,0.9604473383211075,0.9977581662115799
TPM2,15.182748797007596,-0.07063914355003158,0.5481245173117784,-0.12887426363716437,0.8974571414630035,0.9977581662115799
TPM1,49.450993496068584,0.06083686200551354,0.3930979253085741,0.15476261279618253,0.8770084666842707,0.9977581662115799
TPGS2,18.216054185193013,-0.07260668758850282,0.4451024894918517,-0.16312352615999465,0.8704211766912328,0.9977581662115799
ATG5,54.13494979290924,-0.05098208021873116,0.3702156070464617,-0.1377091598743241,0.8904702798445174,0.9977581662115799
ATG2A,11.697636321310613,-0.052749769032622636,0.501065733329643,-0.10527514759808854,0.9161574827195182,0.9977581662115799
ATG16L1,30.72732432056432,-0.11087812911396164,0.5692625281854552,-0.19477503546103703,0.8455690667895551,0.9977581662115799
RB1CC1,159.38182653274077,-0.0278967108650689,0.25216580142228967,-0.11062844647340442,0.9119109889159832,0.9977581662115799
GAS8,24.55329574373597,0.03469953714556613,0.4291232796600956,0.08086146520191423,0.9355521258852221,0.9977581662115799
RABL6,64.04377543072457,-0.03806623429678443,0.3684104104455217,-0.10332562060542921,0.917704542139922,0.9977581662115799
TRIM13,21.63351022741285,-0.06167055747225285,0.30667741112368335,-0.20109259839610763,0.8406261694075909,0.9977581662115799
TRIM11,6.807868568971808,0.03297931453338589,0.6535065234147213,0.05046516500104913,0.959751708319888,0.9977581662115799
ASAP2,152.50198583863005,-0.01873369628956233,0.3215942595068612,-0.05825258298543307,0.9535474366317919,0.9977581662115799
ARRDC3-AS1,5.358335977889535,0.12651748664720558,0.6625175434534372,0.19096473428872673,0.8485532226187086,0.9977581662115799
ARRDC3,187.525379892803,0.09918734240562886,0.6418943492593987,0.15452284713219347,0.8771974981533679,0.9977581662115799
TRDN-AS1,34.1851969081782,-0.07300060962794283,0.7768542833845666,-0.09396950134573087,0.9251333839052194,0.9977581662115799
TRAPPC2L,3.433794076018025,0.08151095913840149,0.8755723494892809,0.09309448749260599,0.9258284967626106,0.9977581662115799
TRIM33,143.10392063343645,-0.011726535432436215,0.22499774668995995,-0.05211845720657382,0.9584343062282961,0.9977581662115799
TRIM29,19.19545201366967,-0.11102046966519007,0.6812938421226798,-0.16295533997384748,0.8705535981008468,0.9977581662115799
RABEP2,13.245593441284912,0.04089924464871261,0.4811469145717772,0.08500365150447471,0.9322584877381033,0.9977581662115799
GLS,103.61541649198035,0.034836354865832954,0.5210279753390088,0.06686081461013019,0.9466925086109198,0.9977581662115799
RAD21,76.14350756707958,-0.050122428511510074,0.4002870085526502,-0.1252162259593229,0.9003523718872535,0.9977581662115799
RAD17,26.12728903524028,-0.03678875750658956,0.3040354493037157,-0.12100153975742316,0.9036898156071744,0.9977581662115799
GAS1,24.267026858977903,-0.07570612464674435,0.7909104611015457,-0.09572022165606983,0.9237427800846902,0.9977581662115799
GIGYF1,32.69852113168204,0.03724738061966474,0.4628855225690864,0.08046780208837816,0.9358652033812801,0.9977581662115799
TRAF3IP1,40.32031373236347,0.05400599295909964,0.4001589420927758,0.13496135479731075,0.8926424291192699,0.9977581662115799
ATAD2B,220.53209757088678,-0.04443999699362535,0.2688051733915347,-0.1653241878975863,0.8686888215806123,0.9977581662115799
ASXL1,125.94385901744644,0.025939773521055295,0.26132483734706313,0.09926256449403208,0.9209298007855161,0.9977581662115799
ASMTL-AS1,10.982412089717908,0.1209938385379426,0.6800892459224569,0.17790876603824168,0.8587946263726898,0.9977581662115799
ASB16-AS1,10.608001395651417,-0.05709022155894583,0.6583115854845714,-0.08672218872909968,0.9308923388063172,0.9977581662115799
GHR,9.768248461977795,-0.13464061396159963,0.6120527448637618,-0.21998204418079947,0.8258851388581698,0.9977581662115799
RALGPS1,184.8830428707624,0.01726201365271778,0.24161557241739412,0.07144412704863833,0.9430442910067021,0.9977581662115799
RALB,6.402954970580894,-0.12529078287606304,0.6641978740471117,-0.1886347243369468,0.8503791152845076,0.9977581662115799
RALA,27.220468087572595,-0.05106766888309779,0.36451981294144714,-0.1400957288741416,0.8885843551783814,0.9977581662115799
RAF1,108.13875470479807,-0.013612985758280845,0.2083583773511312,-0.06533447769820108,0.9479076917423229,0.9977581662115799
GFRA1,32.64220947649093,0.06527759766710237,0.6979012962396516,0.09353414016971072,0.9254792286340986,0.9977581662115799
FNIP2,31.220790905863222,0.05270860545000419,0.2846459892417603,0.18517248597252087,0.8530937488906138,0.9977581662115799
TNKS,318.84415278938195,-0.032697525637064205,0.30039939982127034,-0.10884684076106133,0.9133239709441966,0.9977581662115799
TOP1,140.17740235843178,-0.033946183632049244,0.26189813156051356,-0.12961598248059944,0.8968702577313581,0.9977581662115799
RCBTB1,28.861018499943565,0.05039703508718044,0.31856432607958174,0.1582004981769069,0.8742988112092679,0.9977581662115799
RCAN1,14.59045214949281,-0.06964628636524965,0.44611797437509926,-0.15611629740497868,0.8759413523994187,0.9977581662115799
FYCO1,84.91440194923115,-0.033450399885637715,0.3547560074814208,-0.09429128522196928,0.924877772458302,0.9977581662115799
RDH10,134.27318249375847,-0.08097493692895755,0.4394247283457783,-0.18427487509360033,0.8537978231625899,0.9977581662115799
FSCN1,18.62929238062911,0.07010423370256423,0.6180492980484795,0.11342822315941743,0.9096910652514576,0.9977581662115799
FOXRED1,25.332529798250178,0.04447567213065226,0.45077520115964853,0.0986648600371886,0.9214043703138047,0.9977581662115799
FOXP4,2.9692802665640072,-0.19877335634723864,0.8798755191003159,-0.22591077036725257,0.821270820817348,0.9977581662115799
FOXK1,132.39662894701513,0.10670371842502942,0.48806585193404034,0.21862565881673254,0.826941663440678,0.9977581662115799
REEP3,75.52362119544614,-0.02918057310345797,0.2879888899556399,-0.10132534316845615,0.9192921987829529,0.9977581662115799
RECQL,9.603884971887103,-0.023623535672412564,0.4395207525861408,-0.0537483964827864,0.9571356236836623,0.9977581662115799
FO393400.1,24.118428517756016,-0.10919663205207492,0.5578821533709802,-0.1957342270088023,0.8448181932734914,0.9977581662115799
TNKS2,134.38894534768085,-0.024537106339227656,0.30814595880121753,-0.07962819449161215,0.9365329704499554,0.9977581662115799
TNIP2,4.4217917593740825,0.13346431186461033,0.6716193958007523,0.198720157129299,0.8424816553728753,0.9977581662115799
TNFAIP1,8.658664974120024,0.13704805184969612,0.5958949755497204,0.22998692298633266,0.8181019313185102,0.9977581662115799
ATXN2,237.14046459926564,-0.04240042742436054,0.23435107802835387,-0.18092695702995898,0.8564249093743419,0.9977581662115799
ATXN1,822.1309044768061,-0.03221423995130178,0.2160661839852607,-0.14909431618183863,0.8814792107937522,0.9977581662115799
TNXB,20.628705382846913,-0.043976042266068466,0.5588026970675372,-0.07869690410737853,0.9372737080089846,0.9977581662115799
FNBP4,157.36556846703226,0.05338696160172785,0.33209071869171064,0.16076017364185508,0.8722822939960484,0.9977581662115799
FN1,5.3094164560187975,-0.1790858795403275,0.8629095880728916,-0.20753724609813906,0.8355903076347746,0.9977581662115799
FLVCR2,15.431956283507587,0.09926271539086651,0.4677087150253628,0.21223191315877812,0.831926110686443,0.9977581662115799
FKRP,22.07800506108249,0.04598139300661848,0.4146764888561394,0.11088497718656641,0.911707558600353,0.9977581662115799
FKBP3,17.090889025856004,0.08113707014566862,0.44956740579667337,0.18047809761004924,0.8567772476344186,0.9977581662115799
RFTN1,171.93657568157866,0.029863740420794444,0.4094169617975297,0.0729421182006696,0.941852177712709,0.9977581662115799
RFT1,5.531580802650867,0.06852834890739132,0.6253693804078122,0.10958059517193346,0.9127420007756483,0.9977581662115799
GAD1,15.32863686654333,0.08650852235224843,0.5177413635037089,0.16708829630072372,0.8673005747577665,0.9977581662115799
GART,16.42273941148165,-0.030694627430595034,0.3603312546608524,-0.08518447132621104,0.9321147357914094,0.9977581662115799
RBM28,37.598489992596726,0.05879555646025786,0.30715981615119725,0.19141682397451415,0.8481990401381327,0.9977581662115799
TOX,287.59967483169754,-0.07878983061221896,0.366292002486793,-0.21510114902129157,0.8296884580839665,0.9977581662115799
TOR3A,3.989929400853436,0.0546355360158951,0.7058904639141538,0.07739945332727932,0.9383057756612863,0.9977581662115799
ATP6V0A2,20.01253582737977,-0.08709937865528208,0.45892346802447476,-0.18979063988646797,0.8494731908774382,0.9977581662115799
ATP6V0A1,158.82368941349674,-0.03750557606432721,0.3387430320873146,-0.11071984516764835,0.9118385085684998,0.9977581662115799
ATP6AP1L,60.85440901225046,0.02372164233566267,0.412090221423001,0.057564196145564336,0.9540957696961819,0.9977581662115799
ATP2A2,90.66911469212181,-0.02289982982686852,0.35135482684991526,-0.06517579403185604,0.9480340337063081,0.9977581662115799
RBM19,16.881052308991258,-0.06586435967165334,0.3628007916666047,-0.18154414539475233,0.8559404857706372,0.9977581662115799
GAR1,7.414787147908768,-0.10208740846349797,0.5331793122099204,-0.1914691851796843,0.8481580205630823,0.9977581662115799
GAPVD1,94.64591763310729,0.05800058036572585,0.29934963014812177,0.19375530992647785,0.846367481311233,0.9977581662115799
GAN,34.21982862190312,0.027110171744306185,0.2892420821470254,0.09372831070454589,0.9253249805778992,0.9977581662115799
GALNT7,61.88093728202477,-0.06186836968378421,0.41570435730315664,-0.14882781139257117,0.8816895047113164,0.9977581662115799
C1orf141,47.38421535403425,-0.09040774715609178,0.5308421504724511,-0.1703100386350794,0.8647663169061701,0.9977581662115799
GACAT2,95.20651847890895,-0.099726109351759,0.42179103508352506,-0.23643487190762782,0.8130952392491345,0.9977581662115799
ATP6V1D,51.47794338388631,0.0438479641074462,0.35684954388282564,0.12287521410380176,0.9022059131491762,0.9977581662115799
ATP6V1C1,59.70636819169716,-0.05938374726446197,0.25427218354498954,-0.23354401742475667,0.8153389934063657,0.9977581662115799
ATP6V0E1,47.48821734316808,-0.026669792405434753,0.380475483120367,-0.07009595516302299,0.9441172860976742,0.9977581662115799
TP53BP2,28.827015730925133,-0.07795799611005096,0.40419572260790265,-0.19287189781984782,0.8470592940740105,0.9977581662115799
RBMS2,53.80501720266559,-0.08272030220682629,0.35352245531568455,-0.2339888201244802,0.8149936580187842,0.9977581662115799
RBM5,111.07780922436937,0.04504009052231035,0.2392224863342378,0.18827699357401156,0.8506595193016273,0.9977581662115799
RBM45,20.03918655828319,0.021495279157182568,0.4054203579380239,0.053019733065473064,0.9577161851129355,0.9977581662115799
RBM39,238.32617869302513,0.03151709548302387,0.23240372518133343,0.13561355549887424,0.8921267887203381,0.9977581662115799
G3BP1,55.66917069633235,-0.020954515113460824,0.361236297407839,-0.058007778464750984,0.9537424326430401,0.9977581662115799
TNS1,73.52591095081979,-0.05078338688914566,0.5544299803855942,-0.09159567246675027,0.9270192898686587,0.9977581662115799
TNR,19.527828597850164,-0.1461546450752917,0.7595538311047416,-0.19242170744200637,0.847411890029411,0.9977581662115799
RPS6KB2,7.5542071505571,-0.09475679183502579,0.5498747967056168,-0.17232430437388307,0.8631825780314071,0.9977581662115799
C14orf132,7.095146129200324,0.10079594612690279,0.7776944448832771,0.12960867444801036,0.8968760399246176,0.9977581662115799
C15orf59,7.368971590425792,0.06745437620776513,0.734823967752585,0.09179664677251927,0.9268596083024822,0.9977581662115799
C15orf61,12.059138111378934,-0.0723425564916009,0.5565536725131226,-0.129983072728525,0.8965798190692325,0.9977581662115799
RPL13,56.7251691700379,0.1634738360845259,0.6895496189261479,0.23707334700453842,0.8125998890183245,0.9977581662115799
C16orf72,50.009627450882164,-0.028262246938382685,0.4455892034065504,-0.0634266870074869,0.9494267368711927,0.9977581662115799
TIGD4,25.075489148884376,0.09351732419533428,0.4500230995945622,0.20780560882227272,0.835380753009346,0.9977581662115799
RPS6KA5,49.66376219822393,0.026450250199184087,0.28613365752136904,0.09244019186106664,0.9263483076281664,0.9977581662115799
RPE,20.227994633603366,-0.0458348902269908,0.508427628851979,-0.09015027434776747,0.9281677986750623,0.9977581662115799
C12orf40,3.0738617570207314,0.12041761508233409,0.8096932954241826,0.14872003481176121,0.881774551553992,0.9977581662115799
TMBIM1,6.058755637272443,-0.08235638651571137,0.6766569424494848,-0.12171069466542804,0.9031281430937046,0.9977581662115799
ESRRG,290.81862776468097,-0.043415401152148744,0.35369354637824085,-0.12274863818329383,0.9023061473596583,0.9977581662115799
ESYT1,12.106093564331186,-0.06363355068633798,0.49739466331347165,-0.1279337222125248,0.8982014238472288,0.9977581662115799
ETAA1,13.617674230503605,-0.09907254103399872,0.42603318059465806,-0.23254653756243365,0.8161135459641892,0.9977581662115799
ETFBKMT,6.581164587504796,-0.12171298283088164,0.6181027561350871,-0.1969138328907259,0.8438949685343631,0.9977581662115799
RPS18,16.809493860999687,0.15551541829458512,0.8300050646326371,0.18736683054267475,0.8513730274217277,0.9977581662115799
BRSK1,13.204989246972328,0.0399579976503304,0.3955827464006779,0.10101046623974276,0.9195421518155946,0.9977581662115799
BPHL,8.697731131961536,-0.07600773720977658,0.5011573189627224,-0.15166442618676046,0.8794516163198484,0.9977581662115799
RPS5,14.923025456682138,-0.08739148020407873,0.8502388229388191,-0.10278462691460419,0.9181339065816194,0.9977581662115799
RPS6,29.297089683827416,0.07470201052127784,0.7392186680599035,0.10105536257266742,0.919506512088627,0.9977581662115799
RPS6KA2,157.223995717888,-0.03455115759499541,0.3780090084492198,-0.09140300051774262,0.9271723776633229,0.9977581662115799
TIMM9,11.747003691742497,-0.08647573761642274,0.44621263352507223,-0.19379939320244227,0.8463329621593525,0.9977581662115799
BRCC3,20.43720240133439,-0.07085611554469307,0.399370548575679,-0.1774194812246305,0.8591789062476396,0.9977581662115799
BRCA1,18.99975268290035,-0.09204410426340585,0.47534879684543097,-0.1936348737479519,0.8464617896606103,0.9977581662115799
BPNT1,6.041585938747309,-0.10448805581762782,0.5639371301426911,-0.18528316408460208,0.8530069425150121,0.9977581662115799
C16orf96,7.2614417343512265,-0.15781529316751358,0.6924987084460691,-0.22789254513072357,0.8197297783728908,0.9977581662115799
BROX,19.139642079637678,0.0221151963372622,0.4179169214708545,0.0529176857913003,0.9577974929153844,0.9977581662115799
C19orf44,6.922528500299543,0.12717972415620904,0.683622902933298,0.1860378340317515,0.8524150919307595,0.9977581662115799
THUMPD2,35.069021158091736,-0.016658209980679902,0.2925051369110583,-0.05695014506957239,0.9545849091107683,0.9977581662115799
BNC2,113.80864264927979,-0.08407277077721209,0.4689578451553811,-0.17927575291838016,0.8577211847735734,0.9977581662115799
BMT2,70.73393628588512,-0.020610332339617933,0.24282737488949221,-0.08487647798769576,0.932359592140211,0.9977581662115799
FAM189B,4.460369264421257,-0.16875233839179776,0.8169970754492166,-0.2065519491596848,0.8363597899201328,0.9977581662115799
FAM182B,113.7378355356194,0.039226680500599936,0.3165582813914415,0.12391614058611224,0.9013816731074645,0.9977581662115799
C11orf95,5.752349542464668,-0.11254528162564487,0.5734754989928498,-0.19625124669371116,0.844413518786045,0.9977581662115799
FAM102A,102.7770718821584,0.029125785820988313,0.36479900912151186,0.07984063852346356,0.9363640026048706,0.9977581662115799
FAM13C,37.08452022011503,-0.06548381154088127,0.41463346221865305,-0.1579318060594661,0.8745105349615068,0.9977581662115799
TLE1,93.6289281661648,-0.1321139587156673,0.6102386563937514,-0.2164955584695406,0.8286014869018165,0.9977581662115799
RPRD1B,39.16625455244428,0.030458293083098845,0.3665530684660064,0.08309381561192279,0.9337769432685377,0.9977581662115799
EXT2,71.71153584609495,-0.033452794772011483,0.29093942309305176,-0.11498199321482878,0.9084593947044416,0.9977581662115799
F8,12.799215496763276,-0.06675831365335395,0.4473193142345603,-0.1492408477098487,0.8813635890797149,0.9977581662115799
TLK1,126.16372636598375,-0.03771983524470728,0.2182617045000615,-0.17281930117381933,0.8627934651746787,0.9977581662115799
RPL35,14.56908722555097,-0.10313453488096362,0.7797787893362883,-0.1322612724164336,0.8947776383483084,0.9977581662115799
FAF2,75.98184573132536,-0.04501605565509312,0.26057669801858213,-0.17275549194303993,0.862843623212037,0.9977581662115799
TLCD2,5.535897052070647,0.14475855537521748,0.6291847783039559,0.2300732000628365,0.8180348895611402,0.9977581662115799
BTBD3,52.55671690105975,-0.05208487661860146,0.3094238281022903,-0.1683285897470801,0.8663247833861054,0.9977581662115799
BTBD1,27.264326751819997,0.04153280263475403,0.34697421193986056,0.11969996963910597,0.9047208244116248,0.9977581662115799
FAM104A,12.952802347114876,-0.06266279463902191,0.46572608843750674,-0.13454860312690062,0.8929687807160865,0.9977581662115799
FAM117B,27.410675897919752,0.02689567801142651,0.4261391358962569,0.06311478046919923,0.9496751046524609,0.9977581662115799
FAM120A,72.20579132316468,0.016278842455866603,0.321853685158268,0.05057839386820027,0.9596614799801818,0.9977581662115799
TMCO1,52.19157756147282,-0.04184998630459268,0.4526690913570386,-0.09245161002517818,0.9263392360980063,0.9977581662115799
RPL28,34.57095276175498,0.13836393146052028,0.8087531844209059,0.17108301287195976,0.8641584927091476,0.9977581662115799
EXOSC2,4.164275503711331,-0.035474228878305994,0.6678390142660039,-0.05311793429333318,0.9576379421249224,0.9977581662115799
RPS20,17.703333991123547,0.07611147777023759,0.48722417035479976,0.1562144950953741,0.8758639515676302,0.9977581662115799
EVC,17.24455214419828,0.10592058832376883,0.44853888684423954,0.23614583134360662,0.813319511140634,0.9977581662115799
EWSR1,80.86459004699478,-0.03101056508411718,0.3171510708843238,-0.09777852869186061,0.9221081572929544,0.9977581662115799
RPAP3,11.281452144464412,0.11696042706736898,0.5146898288351602,0.22724448884500473,0.8202336353584826,0.9977581662115799
EXOC5,61.73351565778774,0.06017009280092768,0.30936179092221233,0.1944974931182021,0.8457863584514046,0.9977581662115799
FAM168B,66.49057977501495,0.0278512339968625,0.25693259591225415,0.10839899039658658,0.9136792019643989,0.9977581662115799
EXOC8,3.2910346458846953,0.13245425969693864,0.9050564360634157,0.1463491716307267,0.8836457503426312,0.9977581662115799
FAM161A,40.035453562388255,0.06843970098804159,0.5311108330226687,0.12886142916448565,0.8974672972116602,0.9977581662115799
C1RL,23.016903471600678,-0.040023117566703355,0.5955322934233213,-0.06720562093557836,0.9464180103843982,0.9977581662115799
FAM160B2,18.13429304765531,0.13755552524152612,0.5794037123937952,0.23740877439880068,0.8123396833097709,0.9977581662115799
EXOSC6,13.180906040154193,0.04970461772972092,0.6605648232873509,0.07524563218846884,0.9400192780021265,0.9977581662115799
FAM156A,31.61724360892766,-0.06349338076676575,0.3353385870481681,-0.18934111139928414,0.8498254757889144,0.9977581662115799
EXOSC7,19.638067628215445,0.03949213729279423,0.40163182168426864,0.09832920391412571,0.9216708891717638,0.9977581662115799
FAM155A,310.0590189409088,0.1939045387446457,0.9714101596836567,0.19961139670166864,0.8417845138862534,0.9977581662115799
BZW1,16.230668694074904,-0.05419383510241661,0.44703818285488583,-0.12122864932101025,0.9035099325833148,0.9977581662115799
TIPRL,20.5315319028467,-0.04702970441861871,0.36053074416776937,-0.1304457530443892,0.8962137701091998,0.9977581662115799
RRH,170.33549109060598,-0.062212220695670103,0.3153792654937154,-0.19726160690455985,0.8436228222474811,0.9977581662115799
RPA2,14.775613208388807,0.08364697286573852,0.4789323751514472,0.17465299321075928,0.8613523059195428,0.9977581662115799
RPAP2,122.9861386161856,0.027287056470717646,0.25522397202679437,0.10691415956747569,0.9148570798689456,0.9977581662115799
BMS1,23.20248448563971,0.04240645554524326,0.38546687603958935,0.11001322858384312,0.9123988837044525,0.9977581662115799
RSBN1L,100.40165967638356,0.050071200583937436,0.22946159341945244,0.21821168343587688,0.8272641823564693,0.9977581662115799
BMP2,3.2539480595714605,0.1476550371728568,0.878680241127754,0.1680418316717205,0.8665503700556005,0.9977581662115799
ERGIC3,17.7951238474046,0.045072648475381234,0.554011692298867,0.08135685419986832,0.9351581606784541,0.9977581662115799
ERICH6-AS1,7.104173514556706,-0.04016284942570086,0.6291716956758422,-0.06383448222755606,0.9491020213915613,0.9977581662115799
FAM193A,119.25386301718692,-0.02341852256521919,0.31211050671077195,-0.07503279146869855,0.9401886216020203,0.9977581662115799
FAM210A,43.97710961964339,-0.1599886544152033,0.705086006897396,-0.22690657997767474,0.8204963854162262,0.9977581662115799
ERN1,19.592578453268594,-0.04503117384036679,0.4915523482422006,-0.09161012860868027,0.9270078038276476,0.9977581662115799
FAM196A,5.114026080982396,0.12341026204688235,0.7785148135396499,0.15852012049170475,0.8740469672511519,0.9977581662115799
FAM198A,23.266377495345044,0.09335466160768073,0.4010554520464317,0.23277245361290516,0.815938104246103,0.9977581662115799
C1orf56,7.042272044592468,0.06779660191712444,0.9274110591338978,0.07310307683891454,0.9417240932484814,0.9977581662115799
RRBP1,95.98387622494653,-0.06940768218310148,0.4422665537475726,-0.15693631271677963,0.8752950410252923,0.9977581662115799
ROCR,4.244329784509209,-0.18089125811340206,0.9576651518437935,-0.18888779419939422,0.8501807601911939,0.9977581662115799
FAM199X,18.45262501894042,-0.0858059005191298,0.6147527843872334,-0.13957789651112923,0.8889935056688254,0.9977581662115799
C1orf52,18.634001263679078,0.0654598315161463,0.34340626938220525,0.190619209235492,0.8488239393515329,0.9977581662115799
